Afornecedo,Designação Fatura,Conta,Nome da co,Doc  nome ,N  contrib,Doc  inici,Doc  nome1,Elegível?
"YKK PORTUGAL - ACESSÓRIOS PARA VESTUÁRIO, LDA.","FECHO DE METAL PRATEADO NATULON N.5, FITA PES RECICLADA, S/",312213.0,MS MN Tx Normal,V/ Factura,501205012,PT,Compras,0
"IDEPA-INDUSTRIA DE PASSAMANARIAS, LDA.",Custos adicionais c/ compras,312213.0,MS MN Tx Normal,V/ Factura,507165608,PT,Compras,0
"COMPANHIA DE SEGUROS TRANQUILIDADE, SA.",Seguro - Viat. Mercadorias,626301.0,Viat. Lig. Mercadorias,V/ Factura S,500940231,PT,Compras OBS,0
"GRUPOLIS-TRANSITARIOS, LDA.",Transportes,6253114.0,Transp Mercad Normal MN Tx Isento,V/ Factura S,501363599,PT,Compras OBS,1
"NILORN PORTUGAL - INDUSTRIA ETIQUETAS, LDA.",HANGTAG ARMEDANGELS - LA-HT-50,312213.0,MS MN Tx Normal,V/ Factura,502249196,PT,Compras,0
IBERTEX ETIQUETAJE INDUSTRIAL S.L.U,ETIQUETA AUT. CÓDIGO DE BARRAS COS RT-26,312223.0,MS MC Tx Normal,V/ Factura,B53413597,Outros,Compras,0
"JUNIUS - TÊXTEIS - UNIPESSOAL, LDA",T-SHIRT DE SENHORA 73%PA REC 27%EA,621213.0,Sub Confecção - MN Tx Normal,V/ Factura,506206076,PT,Compras,0
"CHARGEURS - ENTRETELAS IBERICA, LDA",ENTRETELA REF.313043 (preto) / 311043 (branco) 100% POLIESTE,312113.0,MP MN Tx Normal,V/ Factura,502524286,PT,Compras,0
"YKK PORTUGAL - ACESSÓRIOS PARA VESTUÁRIO, LDA.",FECHO INV.4MM CHC-36 DA4Q1 EP12 N-ANTI,312213.0,MS MN Tx Normal,V/ Factura,501205012,PT,Compras,0
MORA & DUARTE LDA,Conservação e Reparação Equip. Armazém,62264413.0,Cons Equip. Armazém MN Tx Normal,V/ Factura S,516356534,PT,Compras OBS,0
"CONFECÇOES DIAS & NEIVA, LDA",T-SHIRT SENHORA 100%CO,621213.0,Sub Confecção - MN Tx Normal,V/ Factura,505756668,PT,Compras,0
"ABREU ARAUJO & SILVA, LDA",Conservação e Reparação - Iva não ded. Viaturas Passageiros,62264216.0,Cons Veic. Lig Passageiros MN Base Não Ded,V/ Nota de Crédito,500975914,PT,Compras OBS,0
"ABREU ARAUJO & SILVA, LDA",Conservação e Reparação - Iva não ded. Viaturas Passageiros,62264215.0,Cons Veic. Lig Passageiros MN Não Ded Tx Normal,V/ Nota de Crédito,500975914,PT,Compras OBS,0
Fornecedor Compras a Dinheiro MN,Comunicação Correios -  Iva Dedutivel,6262314.0,Correio MN Isento,V/ Vd. Dinheiro,500077568,PT,Caixa,0
Fornecedor Compras a Dinheiro MN,Deslocações e estadas - Iva não ded. - refeições,6251219.0,Restauração MN Não Ded Tx Intermédia,V/ Vd. Dinheiro,509526080,PT,Caixa,0
"IDEPA-INDUSTRIA DE PASSAMANARIAS, LDA.",ETIQ.TAMANHO TEC.COS220051 US/CA/MX MADE IN MARROCOS,3128213.0,Cust Adic MP MN Tx Normal,V/ Factura,507165608,PT,Compras,0
"IDEPA-INDUSTRIA DE PASSAMANARIAS, LDA.",ETIQ.COMP.ESTAMP. AUX. ME (XM) E DC HMINC98246 MARROCOS,3128213.0,Cust Adic MP MN Tx Normal,V/ Factura,507165608,PT,Compras,0
PAPELARIA EXPRESSO - PAULO ALEXANDRE M. S. CARVALHO,"Limpeza, Higiene e Conforto - Iva Dedutivel",6233113.0,Mat. Escrit. MN - Tx Normal,V/ Factura S,188796452,PT,Compras OBS,0
JOSE MANUEL LOPES CARREIRA,Contencioso e notario - Iva ded.,626514.0,Contencioso/Notariado MN Isento,V/ Factura S,217544827,PT,Compras OBS,0
JOSE MANUEL LOPES CARREIRA,Contencioso e notario - Iva ded.,626514.0,Contencioso/Notariado MN Isento,V/ Factura S,217544827,PT,Compras OBS,0
JOSE MANUEL LOPES CARREIRA,Contencioso e notario - Iva ded.,626514.0,Contencioso/Notariado MN Isento,V/ Factura S,217544827,PT,Compras OBS,0
JOSE MANUEL LOPES CARREIRA,Contencioso e notario - Iva ded.,626514.0,Contencioso/Notariado MN Isento,V/ Factura S,217544827,PT,Compras OBS,0
JOSE MANUEL LOPES CARREIRA,Contencioso e notario - Iva ded.,626514.0,Contencioso/Notariado MN Isento,V/ Factura S,217544827,PT,Compras OBS,0
JOSE MANUEL LOPES CARREIRA,Contencioso e notario - Iva ded.,626514.0,Contencioso/Notariado MN Isento,V/ Factura S,217544827,PT,Compras OBS,0
PAPELARIA EXPRESSO - PAULO ALEXANDRE M. S. CARVALHO,"Limpeza, Higiene e Conforto - Iva Dedutivel",626713.0,"Limpeza, hig, conforto MN Tx Normal",V/ Factura S,188796452,PT,Compras OBS,0
Fornecedor Compras a Dinheiro MN,Deslocações e estadas - Iva não ded. - refeições,6251216.0,Restauração MN Não Ded Base,V/ Vd. Dinheiro,509526080,PT,Caixa,0
RECICLACONDE - RECICLAGEM E COMERCIO DE CONS. INFOR.LDA,Material tinteiros/toner - Iva Dedutivel,6233313.0,Tinteiros/tonners MN - Tx Normal,V/ Factura S,506395456,PT,Compras OBS,0
"NASTROTEX - INDUSTRIA DE PASSAMANARIAS, LDA",ELASTICO 55MM 100%PES MACIO,312113.0,MP MN Tx Normal,V/ Factura,505034948,PT,Compras,0
"HYPERDETAILS, LDA",FITA C/ PESPONTOS REF. R521 10MM - CORES,312113.0,MP MN Tx Normal,V/ Factura,517027526,PT,Compras,0
ALARMEVISÃO UNIPESSOAL LDA,Vigilancia e Segurança - Iva Dedutivel,622313.0,Vigilância e Segurança MN Tx Normal,V/ Factura S,513617485,PT,Compras OBS,0
"ALIVANA-TÊXTEIS, LDA",Confecções,621213.0,Sub Confecção - MN Tx Normal,V/ Factura,507738390,PT,Compras,0
"VIAGENS ABREU, SA.",Voos,6251514.0,Voos MN Isento,V/ Factura S,500297177,PT,Compras OBS,0
"IDEPA-INDUSTRIA DE PASSAMANARIAS, LDA.",ETIQ.TAMANHO TEC.COS220051 US/CA/MX MADE IN MARROCOS,312213.0,MS MN Tx Normal,V/ Factura,507165608,PT,Compras,0
"AGEAS PORTUGAL, COMPANHIA DE SEGUROS, S.A.",Seguro Viatura Ligeira Passageiros,626302.0,Viat. Lig. Passageiros,V/ Factura S,503454109,PT,Compras OBS,0
"ANGELO COUTO, C. RIBEIRO & L. CARVALHO, - S.R.O.C.",Honorários ROC - Iva Dedutivel,6224113.0,ROC MN Tx Normal,V/ Factura S,502584548,PT,Compras OBS,0
"IDEPA-INDUSTRIA DE PASSAMANARIAS, LDA.",ETIQ.COMP.ESTAMP. AUX. ME (XM) E DC HMINC98246 MARROCOS,312213.0,MS MN Tx Normal,V/ Factura,507165608,PT,Compras,0
FRANCISCO PINTO GONÇALVES UNIPESSOAL LDA,VESTIDO SENHORA AMELIA TOP,621213.0,Sub Confecção - MN Tx Normal,V/ Factura,508516285,PT,Compras,0
"FERVI, IMPORTAÇÃO E EXPORTAÇÃO, S.A.",Matérias Primas,312113.0,MP MN Tx Normal,V/ Factura,501731440,PT,Compras,0
"PEDRO MAGALHÃES - ARQUITECTO, LDA",Contencioso e notario - Iva ded.,626513.0,Contencioso/Notariado MN Tx Normal,V/ Factura S,508465419,PT,Compras OBS,0
Fornecedor Compras a Dinheiro MN,Deslocações e estadas - Iva não ded. - refeições,6251219.0,Restauração MN Não Ded Tx Intermédia,V/ Vd. Dinheiro,513175652,PT,Caixa,0
Fornecedor Compras a Dinheiro MN,Deslocações e estadas - Iva não ded. - refeições,6251215.0,Restauração MN Não Ded Tx Normal,V/ Vd. Dinheiro,513175652,PT,Caixa,0
"REALFIO-TEXTEIS, LDA.",Matérias Primas,312113.0,MP MN Tx Normal,V/ Factura,501131477,PT,Compras,0
"IDEPA-INDUSTRIA DE PASSAMANARIAS, LDA.",Custos adicionais c/ compras,3128213.0,Cust Adic MP MN Tx Normal,V/ Factura,507165608,PT,Compras,0
Fornecedor Compras a Dinheiro MN,Deslocações e estadas - Iva não ded. - refeições,6251216.0,Restauração MN Não Ded Base,V/ Vd. Dinheiro,513175652,PT,Caixa,0
"ENVICORTE - INDÚSTRIA TEXTIL, LDA",COLAR ENTRETELA EM ROLO,621513.0,Sub Estamp MN Tx Normal,V/ Factura,505364182,PT,Compras,0
"FERVI, IMPORTAÇÃO E EXPORTAÇÃO, S.A.",Com. Bancárias - Factoring,62271412.0,Com. Factoring - MN Isento,V/ Factura S,501731440,PT,Compras OBS,0
"EDITE SOUSA UNIPESSOAL, LDA",ALFINETE 19MM,312213.0,MS MN Tx Normal,V/ Factura,507612825,PT,Compras,0
"ABREU ARAUJO & SILVA, LDA",Conservação e Reparação - Iva ded. - L. Mercadorias,62264113.0,Cons Veic. Lig Mercadorias MN Tx Normal,V/ Factura S,500975914,PT,Compras OBS,1
DOMINGOS PEREIRA LDA,Custos adicionais c/ compras,3128213.0,Cust Adic MP MN Tx Normal,V/ Factura S,505088746,PT,Compras OBS,0
GARRAFEIRA DO PEDRO UNIPESSOAL LIMITADA,Artigos para oferta - iva n/ ded.,623419.0,Art Oferta MN Não Ded Tx Intermédia,V/ Factura S,515430480,PT,Compras OBS,0
"NASTROTEX - INDUSTRIA DE PASSAMANARIAS, LDA",ELASTICO 55MM 100%PES MACIO,312113.0,MP MN Tx Normal,V/ Factura,505034948,PT,Compras,0
"JORACARSIL-INDUSTRIA DE PASSAMANARIAS, LDA.",Fita Gorgarão,312213.0,MS MN Tx Normal,V/ Factura,501836403,PT,Compras,0
"IDEPA-INDUSTRIA DE PASSAMANARIAS, LDA.",Custos adicionais c/ compras,312213.0,MS MN Tx Normal,V/ Factura,507165608,PT,Compras,0
GARRAFEIRA DO PEDRO UNIPESSOAL LIMITADA,Artigos para oferta - iva n/ ded.,623416.0,Art Oferta MN Não Ded Base,V/ Factura S,515430480,PT,Compras OBS,0
"LECTRA PORTUGAL, SOL.A.TEC.P/ IND., LDA.",Trab. esp.- Avenças informáticas c/iva ded.,6221313.0,Serv Inform MN Tx Normal,V/ Factura S,501671242,PT,Compras OBS,0
"JUNIUS - TÊXTEIS - UNIPESSOAL, LDA",AMOSTRAS,621213.0,Sub Confecção - MN Tx Normal,V/ Factura,506206076,PT,Compras,0
Fornecedor Compras a Dinheiro MN,"Limpeza, Higiene e Conforto - Iva Dedutivel",626713.0,"Limpeza, hig, conforto MN Tx Normal",V/ Vd. Dinheiro,192569821,PT,Caixa,0
PRAZER DO PÃO UNIPESSOAL LDA,Deslocações e estadas - Iva não ded. - refeições,6251215.0,Restauração MN Não Ded Tx Normal,V/ Vd. Dinheiro,510088910,PT,Caixa,0
RIBALTAFELIZ - UNIPESSOAL LDA,Deslocações e estadas - Iva não ded. - refeições,6251219.0,Restauração MN Não Ded Tx Intermédia,V/ Factura S,510418198,PT,Compras OBS,0
"MANUEL DE SOUSA LOPES, SA.",COLCHETE (MACHO+FEMEA) REF.4134 (SEPOL),3128213.0,Cust Adic MP MN Tx Normal,V/ Factura,500181110,PT,Compras,0
"CLOTHIUS - TECELAGEM, SA",T-SHIRT HOMEM 100%COO,621413.0,Sub Ting MN Tx Normal,V/ Factura,510800599,PT,Compras,0
RIBALTAFELIZ - UNIPESSOAL LDA,Deslocações e estadas - Iva não ded. - refeições,6251219.0,Restauração MN Não Ded Tx Intermédia,V/ Factura S,510418198,PT,Compras OBS,0
"IDEPA-INDUSTRIA DE PASSAMANARIAS, LDA.",Custos adicionais c/ compras,3128213.0,Cust Adic MP MN Tx Normal,V/ Factura,507165608,PT,Compras,0
PRAZER DO PÃO UNIPESSOAL LDA,Deslocações e estadas - Iva não ded. - refeições,6251216.0,Restauração MN Não Ded Base,V/ Vd. Dinheiro,510088910,PT,Caixa,0
Fornecedor Compras a Dinheiro MN,Comunicação Correios -  Iva Dedutivel,6262314.0,Correio MN Isento,V/ Vd. Dinheiro,500077568,PT,Caixa,0
RIBALTAFELIZ - UNIPESSOAL LDA,Deslocações e estadas - Iva não ded. - refeições,6251216.0,Restauração MN Não Ded Base,V/ Factura S,510418198,PT,Compras OBS,0
"DHL EXPRESS PORTUGAL, LDA.",Custos adicionais c/ compras,3128213.0,Cust Adic MP MN Tx Normal,V/ Factura S,500731993,PT,Compras OBS,0
"MATIAS & ARAUJO, SA.",INTERLOCK 100%PES RECICLADO,312113.0,MP MN Tx Normal,V/ Factura,503938238,PT,Compras,0
"BMW RENTING (PORTUGAL), LDA",aquisição 66-VO-76 - contencioso,626514.0,Contencioso/Notariado MN Isento,V/ Factura S,504838270,PT,Compras OBS,0
RIBALTAFELIZ - UNIPESSOAL LDA,Deslocações e estadas - Iva não ded. - refeições,6251216.0,Restauração MN Não Ded Base,V/ Factura S,510418198,PT,Compras OBS,0
BYWAYS GROUP FAR EAST LTD,ETIQUETA SIGNATURE SPOKE,312134.0,MP OM Isento,V/ Factura,Byways,Outros,Compras,0
"NASTROTEX - INDUSTRIA DE PASSAMANARIAS, LDA",FITA NASTRO 100% CO ORGANICO,312113.0,MP MN Tx Normal,V/ Factura,505034948,PT,Compras,0
"RDD - TEXTILES, LDA",RIB 70%CV 30%WO,312113.0,MP MN Tx Normal,V/ Factura,516222937,PT,Compras,0
TRIMCO GROUP ROMANIA S.R.L.,ETIQ.  EST. COMP. 100% ORGANIC COTTON,312223.0,MS MC Tx Normal,V/ Factura,13039754,Outros,Compras,0
"MASTERPAPER - PAPEIS E ACESSORIOS TEXTEIS, LDA",Papel Micro Perfurado,312313.0,Embalagens MN Tx Normal,V/ Factura,505885859,PT,Compras,0
"CLOTHIUS - TECELAGEM, SA",T-SHIRT HOMEM 100%COO,621313.0,Sub Lav MN Tx Normal,V/ Factura,510800599,PT,Compras,0
"VILARTEX - EMPRESA DE MALHAS VILARINHO,LDA",JERSEY 100% CO ORGANICO NE30/1 150 GRS,312113.0,MP MN Tx Normal,V/ Factura,500751676,PT,Compras,0
"ABREU ARAUJO & SILVA, LDA",Conservação e Reparação - Iva ded. - L. Mercadorias,62264113.0,Cons Veic. Lig Mercadorias MN Tx Normal,V/ Factura S,500975914,PT,Compras OBS,1
"ABREU ARAUJO & SILVA, LDA",Conservação e Reparação - Iva ded. - L. Mercadorias,62264113.0,Cons Veic. Lig Mercadorias MN Tx Normal,V/ Factura S,500975914,PT,Compras OBS,1
"MANUEL DE SOUSA LOPES, SA.",COLCHETE (MACHO+FEMEA) REF.4134 (SEPOL),312213.0,MS MN Tx Normal,V/ Factura,500181110,PT,Compras,0
"ANTÓNIO BARROSO MALHAS, LDA",JERSEY 100% CO ORGANICO NE30/1 140 GRS - MERCERIZADO,621413.0,Sub Ting MN Tx Normal,V/ Factura,501215522,PT,Compras,0
BYWAYS GROUP FAR EAST LTD,ETIQUETA SIGNATURE SPOKE,3128234.0,Cust Adic MP OM Isento,V/ Factura,Byways,Outros,Compras,0
"JUALTEX-MODA & ACESSORIOS, LDA.",FECHO INJECTADO 6MM S/DIV + CURSOR 102 PINTADO,312213.0,MS MN Tx Normal,V/ Factura,501449981,PT,Compras,0
"CLOTHIUS - TECELAGEM, SA",RIB FAVO 100%CO FIO 20/1 A 2 CABOS,312113.0,MP MN Tx Normal,V/ Factura,510800599,PT,Compras,0
"ÉRIUS - TEXTEIS, SA.",APLICAÇÃO TRANSFER,621513.0,Sub Estamp MN Tx Normal,V/ Factura,509577547,PT,Compras,0
BARCELBORDADOS-GAB. TECNICO DE FILMES E BORDADOS,"BORDADO NOVO ""A"" 2.2CM - ARMEDANGELS",621713.0,Sub Bord MN Tx Normal,V/ Factura,504262122,PT,Compras,0
"ABREU ARAUJO & SILVA, LDA",Conservação e Reparação de Veic. Pesados Mercadorias,62264313.0,Cons Veic. Pes Mercadorias MN Tx Normal,V/ Factura S,500975914,PT,Compras OBS,1
BYWAYS GROUP FAR EAST LTD,ETIQUETA SIGNATURE SPOKE,312234.0,MS OM Isento,V/ Factura,Byways,Outros,Compras,0
BARCELBORDADOS-GAB. TECNICO DE FILMES E BORDADOS,Bordadores,621713.0,Sub Bord MN Tx Normal,V/ Factura,504262122,PT,Compras,0
"ALIVANA-TÊXTEIS, LDA",POLO HOMEM 100%CO ORG GOTS,621613.0,Sub Embal MN Tx Normal,V/ Factura,507738390,PT,Compras,0
TERTULIA POSITIVA - LDA,Embalagens,621613.0,Sub Embal MN Tx Normal,V/ Factura,514702923,PT,Compras,0
BARCELBORDADOS-GAB. TECNICO DE FILMES E BORDADOS,"BORDADO LOGO ""A"" 2 CM - ARMEDANGLES",621713.0,Sub Bord MN Tx Normal,V/ Factura,504262122,PT,Compras,0
PT STORE - PEDRO TIAGO STORE UNIPESSOAL LDA,Material Informático - Iva Dedutivel,6233213.0,Eq. Inf./ Software MN - Taxa Normal,V/ Factura S,516458124,PT,Compras OBS,0
"CLOTHIUS - TECELAGEM, SA",TSHIRT SENHORA 100%CO ORG GOTS,621313.0,Sub Lav MN Tx Normal,V/ Factura,510800599,PT,Compras,0
"BARCELTINGE - TINTURARIA, LDA.",RIB 1x1 100%CO ORGANICO 300 GRS - FIOS TINTOS,621413.0,Sub Ting MN Tx Normal,V/ Factura,514824603,PT,Compras,0
"JUNIUS - TÊXTEIS - UNIPESSOAL, LDA",CALÇA SENHORA 62%PA 38%EA,621113.0,Sub Corte -MN Tx Normal,V/ Factura,506206076,PT,Compras,0
"IDEPA-INDUSTRIA DE PASSAMANARIAS, LDA.",Custos adicionais c/ compras,312213.0,MS MN Tx Normal,V/ Factura,507165608,PT,Compras,0
"ALIVANA-TÊXTEIS, LDA",Embalagens,621613.0,Sub Embal MN Tx Normal,V/ Factura,507738390,PT,Compras,0
"CLOTHIUS - TECELAGEM, SA",INTERLOCK 50%COO 50%WO ORG MERINO,312113.0,MP MN Tx Normal,V/ Factura,510800599,PT,Compras,0
"RIO MAU - CONFECÇÕES, LDA.",TSHIRT SENHORA 100%CO ORG GOTS,621213.0,Sub Confecção - MN Tx Normal,V/ Factura,504491210,PT,Compras,0
"RIO MAU - CONFECÇÕES, LDA.",Confecções,621213.0,Sub Confecção - MN Tx Normal,V/ Factura,504491210,PT,Compras,0
FANCYPEOPLE - UNIPESSOAL LDA,Confecções,621213.0,Sub Confecção - MN Tx Normal,V/ Factura,515776807,PT,Compras,0
"ANTÓNIO BARROSO MALHAS, LDA","FELPA AMERICANA 100%CO ORG 310GRS JOGO 22"" 30 - CARDA INTERI",621413.0,Sub Ting MN Tx Normal,V/ Factura,501215522,PT,Compras,0
"ALIVANA-TÊXTEIS, LDA",Confecções,621213.0,Sub Confecção - MN Tx Normal,V/ Factura,507738390,PT,Compras,0
VGFASTER UNIPESSOAL LDA,SWEAT SENHORA 100%CO ORG GOTS,621113.0,Sub Corte -MN Tx Normal,V/ Factura,514768312,PT,Compras,0
TERTULIA POSITIVA - LDA,TSHIRT SENHORA 100%CO ORG OCS,621613.0,Sub Embal MN Tx Normal,V/ Factura,514702923,PT,Compras,0
"RISCAS E ALFINETES - UNIPESSOAL, LDA",TSHIRT SENHORA 100%CO ORG OCS,621213.0,Sub Confecção - MN Tx Normal,V/ Factura,514688483,PT,Compras,0
FANCYPEOPLE - UNIPESSOAL LDA,SINGLETE SENHORA 97%CV ECO VERO 3%EA,621213.0,Sub Confecção - MN Tx Normal,V/ Factura,515776807,PT,Compras,0
"ALIVANA-TÊXTEIS, LDA",POLO HOMEM 100%CO ORG GOTS,621213.0,Sub Confecção - MN Tx Normal,V/ Factura,507738390,PT,Compras,0
"ANTÓNIO BARROSO MALHAS, LDA",JERSEY 97%CV 3%EA - 200GRS,621413.0,Sub Ting MN Tx Normal,V/ Factura,501215522,PT,Compras,0
"CLOTHIUS - TECELAGEM, SA",FELPA DIAGONAL 50%CO ORG 50%CO REC 325GRS - C/ ESMERIL,312113.0,MP MN Tx Normal,V/ Factura,510800599,PT,Compras,0
"CLOTHIUS - TECELAGEM, SA",FELPA DIAGONAL 100%CO ORGANICO 360G FIO 40/1 + 16/2,312113.0,MP MN Tx Normal,V/ Factura,510800599,PT,Compras,0
Fornecedor Compras a Dinheiro MN,Transportes/Estacionamentos MN Tx normal,6251315.0,Transportes/Estacionamento MN Não Ded Tx Normal,V/ Vd. Dinheiro,509228607,PT,Caixa,0
Fornecedor Compras a Dinheiro MN,Transportes/Estacionamentos MN Tx normal,6251316.0,Transportes/Estacionamento MN Não Ded Base,V/ Vd. Dinheiro,509228607,PT,Caixa,0
"DHL EXPRESS PORTUGAL, LDA.",Custos adicionais c/ compras,3128213.0,Cust Adic MP MN Tx Normal,V/ Factura S,500731993,PT,Compras OBS,0
"AGEAS PORTUGAL, COMPANHIA DE SEGUROS, S.A.",Seguro - Mercadorias,626301.0,Viat. Lig. Mercadorias,V/ Factura S,503454109,PT,Compras OBS,0
"AGEAS PORTUGAL, COMPANHIA DE SEGUROS, S.A.",Seguro Viatura Ligeira Passageiros,626302.0,Viat. Lig. Passageiros,V/ Factura S,503454109,PT,Compras OBS,0
"AGEAS PORTUGAL, COMPANHIA DE SEGUROS, S.A.",Seguro Viatura Ligeira Passageiros,626302.0,Viat. Lig. Passageiros,V/ Factura S,503454109,PT,Compras OBS,0
"AGEAS PORTUGAL, COMPANHIA DE SEGUROS, S.A.",Seguro - Viat. Mercadorias,626301.0,Viat. Lig. Mercadorias,V/ Factura S,503454109,PT,Compras OBS,0
"AGEAS PORTUGAL, COMPANHIA DE SEGUROS, S.A.",Seguro - Viat. Mercadorias,626301.0,Viat. Lig. Mercadorias,V/ Factura S,503454109,PT,Compras OBS,0
"AGEAS PORTUGAL, COMPANHIA DE SEGUROS, S.A.",Seguro Viatura Ligeira Passageiros,626302.0,Viat. Lig. Passageiros,V/ Factura S,503454109,PT,Compras OBS,0
PAPELARIA EXPRESSO - PAULO ALEXANDRE M. S. CARVALHO,"Limpeza, Higiene e Conforto - Iva Dedutivel",626713.0,"Limpeza, hig, conforto MN Tx Normal",V/ Factura S,188796452,PT,Compras OBS,0
PAPELARIA EXPRESSO - PAULO ALEXANDRE M. S. CARVALHO,"Limpeza, Higiene e Conforto - Iva Dedutivel",6233113.0,Mat. Escrit. MN - Tx Normal,V/ Factura S,188796452,PT,Compras OBS,0
"ANTÓNIO BARROSO MALHAS, LDA",Tinturarias,621413.0,Sub Ting MN Tx Normal,V/ Nota de Crédito,501215522,PT,Compras,0
"ANTÓNIO BARROSO MALHAS, LDA",Lavandarias,621313.0,Sub Lav MN Tx Normal,V/ Nota de Crédito,501215522,PT,Compras,0
"REALFIO-TEXTEIS, LDA.",Matérias Primas,317213.0,Dev MP MN Tx Normal,V/ Nota de Crédito,501131477,PT,Compras,0
"CONFEÇOES LINHA LONGA, LDA",Confecções,621213.0,Sub Confecção - MN Tx Normal,V/ Nota de Crédito,513003495,PT,Compras,0
Fornecedor Compras a Dinheiro MN,Deslocações e estadas - Iva não ded. - refeições,6251219.0,Restauração MN Não Ded Tx Intermédia,V/ Vd. Dinheiro,513175652,PT,Caixa,0
RIBALTAFELIZ - UNIPESSOAL LDA,Deslocações e estadas - Iva não ded. - refeições,6251219.0,Restauração MN Não Ded Tx Intermédia,V/ Factura S,510418198,PT,Compras OBS,0
"FEDEX EXPRESS PORTUGAL, UNIPESSOAL LDA",Custos adicionais c/ compras,3128213.0,Cust Adic MP MN Tx Normal,V/ Factura S,503629391,PT,Compras OBS,0
Fornecedor Compras a Dinheiro MN,Deslocações e estadas - Iva não ded. - refeições,6251216.0,Restauração MN Não Ded Base,V/ Vd. Dinheiro,513175652,PT,Caixa,0
"COM-PRENSA IMPRESSÃO TEXTIL, LDA",COLAR MALHA A PELICULA,621513.0,Sub Estamp MN Tx Normal,V/ Factura,506945847,PT,Compras,0
"IDEPA-INDUSTRIA DE PASSAMANARIAS, LDA.",ETIQ.EST. COMPOSIÇAO HM98264 (TH C/40º+1P+P),3128213.0,Cust Adic MP MN Tx Normal,V/ Factura,507165608,PT,Compras,0
AMBAR - PASSION S A,Material de Escritório - Iva Dedutivel,6233113.0,Mat. Escrit. MN - Tx Normal,V/ Factura S,513087885,PT,Compras OBS,0
RIBALTAFELIZ - UNIPESSOAL LDA,Deslocações e estadas - Iva não ded. - refeições,6251216.0,Restauração MN Não Ded Base,V/ Factura S,510418198,PT,Compras OBS,0
"TRANSPORTES DE MERCADORIA ANTONIO CORREIA, LDA.",Transportes,6253114.0,Transp Mercad Normal MN Tx Isento,V/ Factura S,502990651,PT,Compras OBS,1
BYWAYS GROUP FAR EAST LTD,RESPOKE CARE LABEL - REF: SP CL TOP,312234.0,MS OM Isento,V/ Factura,Byways,Outros,Compras,0
"CORREIA & CARDOSO, LDA.",Ferramentas e utensílios - Iva ded.,6231113.0,Ferra e Utens MN Tx Normal,V/ Factura S,500077029,PT,Compras OBS,0
"GRENKE RETING, SA.",Aluguer Impressora - Iva dedutivel,626120413.0,Loc Op - Impressoras MN Tx Normal,V/ Factura S,508259509,PT,Compras OBS,0
"YKK PORTUGAL - ACESSÓRIOS PARA VESTUÁRIO, LDA.","FECHO DE METAL PRATEADO NATULON N.5, FITA PES RECICLADA, S/",312213.0,MS MN Tx Normal,V/ Factura,501205012,PT,Compras,0
"GRENKE RETING, SA.",Aluguer Impressora - Iva dedutivel,626120413.0,Loc Op - Impressoras MN Tx Normal,V/ Factura S,508259509,PT,Compras OBS,0
BYWAYS GROUP FAR EAST LTD,RESPOKE CARE LABEL - REF: SP CL TOP,3128234.0,Cust Adic MP OM Isento,V/ Factura,Byways,Outros,Compras,0
TECHTIC - INFORMATICA UNIPESSOAL LDA,Material Informático - Iva Dedutivel,6233213.0,Eq. Inf./ Software MN - Taxa Normal,V/ Factura S,515458430,PT,Compras OBS,0
"COM-PRENSA IMPRESSÃO TEXTIL, LDA",COLAR MALHA A PELICULA,621513.0,Sub Estamp MN Tx Normal,V/ Factura,506945847,PT,Compras,0
IBERTEX ETIQUETAJE INDUSTRIAL S.L.U,ETIQ. AUT.CÓD.BARRAS SUPL. COS THAILAND- IT161,3128223.0,Cust Adic MP MC Tx Normal,V/ Factura,B53413597,Outros,Compras,0
BORMAN PORTUGUESA QUIMICOS E SISTEMAS HIGIENE LDA,"Limpeza, Higiene e Conforto - Iva Dedutivel",626713.0,"Limpeza, hig, conforto MN Tx Normal",V/ Factura S,502453478,PT,Compras OBS,0
"GRENKE RETING, SA.",Aluguer Impressora - Iva dedutivel,626120413.0,Loc Op - Impressoras MN Tx Normal,V/ Factura S,508259509,PT,Compras OBS,0
"DHL EXPRESS PORTUGAL, LDA.",Transportes,6253114.0,Transp Mercad Normal MN Tx Isento,V/ Factura S,500731993,PT,Compras OBS,1
"LINDE PORTUGAL, LDA",Gás - Iva Dedutivel,624413.0,Gás MN Tx Normal,V/ Factura S,500266344,PT,Compras OBS,0
VGFASTER UNIPESSOAL LDA,Cortes,621113.0,Sub Corte -MN Tx Normal,V/ Factura,514768312,PT,Compras,0
ON1 UNIPESSOAL LDA,BORDADO AMOSTRAS,621713.0,Sub Bord MN Tx Normal,V/ Factura,515231932,PT,Compras,0
IBERTEX ETIQUETAJE INDUSTRIAL S.L.U,ETIQ. AUT.CÓD.BARRAS SUPL. COS THAILAND- IT161,312223.0,MS MC Tx Normal,V/ Factura,B53413597,Outros,Compras,0
"YKK PORTUGAL - ACESSÓRIOS PARA VESTUÁRIO, LDA.",FECHO INV.4MM CHC-36 DA4Q1 EP12 N-ANTI,312213.0,MS MN Tx Normal,V/ Factura,501205012,PT,Compras,0
"IDEPA-INDUSTRIA DE PASSAMANARIAS, LDA.",ETIQ.EST. COMPOSIÇAO HM98264 (TH C/40º+1P+P),312213.0,MS MN Tx Normal,V/ Factura,507165608,PT,Compras,0
